Ahmedabad,Bangalore,Chennai,Coimbatore,Delhi,Hyderabad,Jaipur,Kochi,Kolkata,Mumbai,Pune,CNG,Diesel,LPG,Petrol,Automatic,Manual,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Price
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2015,46950,1,21.27,1396.0,88.76,6.45
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2015,23000,1,19.3,1968.0,141.0,15.75
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2014,54546,1,17.0,1497.0,118.0,5.5
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2015,51535,1,12.55,2982.0,168.5,19.03
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2013,45000,1,17.32,1968.0,184.0,15.25
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2012,46004,1,20.92,998.0,67.1,2.4
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2011,124000,1,23.03,1396.0,69.0,2.3
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2014,77395,1,17.11,1968.0,174.33,14.35
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2018,10600,1,33.44,796.0,40.3,3.5
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2018,22974,1,18.0,1497.0,117.3,11.97
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2015,65012,1,14.24,2755.0,174.5,18.9
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2017,17125,1,18.9,1197.0,82.0,5.4
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2015,90413,1,15.1,1196.0,73.0,2.95
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2013,37000,1,16.47,1198.0,73.9,5.1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2006,65000,1,18.9,1061.0,67.0,1.5
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2011,66000,1,17.0,1497.0,118.0,4.9
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2010,86000,1,14.8,1799.0,130.2,2.9
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2005,98437,1,13.0,1493.0,100.0,1.15
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2010,18000,1,18.5,1197.0,80.0,2.3
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2018,35070,1,24.0,1120.0,70.0,5.99
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2011,42000,3,14.4,1598.0,103.6,3.4
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2009,40000,1,20.36,1197.0,78.9,1.7
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2009,43000,1,17.0,1197.0,80.0,1.99
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2012,65000,1,18.6,1199.0,79.4,2.5
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2013,74000,1,22.07,1199.0,73.9,4.85
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2010,51192,1,15.6,1196.0,70.0,2.65
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2014,14262,1,9.9,1984.0,207.8,27.35
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2015,66339,2,25.1,1498.0,98.6,6.9
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2013,90200,1,20.0,1399.0,68.05,3.5
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2015,57854,1,12.99,2494.0,100.6,12.5
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2017,32000,1,19.12,1373.0,91.1,9.2
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2015,29631,1,18.9,1197.0,82.0,4.9
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2014,54173,1,18.88,999.0,123.24,5.55
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2014,50000,1,14.7,1798.0,177.6,13.5
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2010,145000,1,20.4,1248.0,91.7,2.6
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2015,78000,1,16.1,1298.0,88.2,4.5
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2013,65000,2,11.8,2993.0,180.0,34.0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2012,120000,1,12.8,2494.0,102.0,12.0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2015,14000,1,28.4,1248.0,74.0,5.25
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2014,57456,1,17.68,1968.0,174.33,21.56
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2012,44450,1,22.48,1995.0,190.0,24.68
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2013,63777,1,18.5,1197.0,82.9,3.67
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2016,31000,1,17.05,1995.0,190.0,29.5
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2012,60000,1,17.6,1496.0,88.73,3.1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2015,78008,1,17.0,1405.0,70.0,2.9
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2014,33000,2,0.0,2987.0,165.0,43.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2009,27078,1,10.98,1984.0,114.4,15.95
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2011,57275,1,19.7,1598.0,103.6,4.5
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2014,45000,1,24.0,1120.0,70.0,3.49
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2014,57319,1,25.2,1248.0,74.0,4.25
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2008,121097,2,24.0,1396.0,88.76,1.9
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2011,89000,1,16.73,1995.0,218.0,16.57
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2012,72000,1,17.0,1497.0,118.0,5.75
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2013,36000,2,16.55,1968.0,147.51,14.0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2013,86000,2,19.5,1248.0,75.0,2.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2002,85000,1,13.0,1343.0,90.0,1.2
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2013,37613,1,22.69,1995.0,190.0,13.95
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2007,100000,1,16.6,1388.0,68.0,1.6
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2016,5240,1,21.9,624.0,37.48,3.6
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2018,20000,1,15.1,1196.0,73.0,4.5
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2019,16862,1,20.89,1197.0,81.8,6.06
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2013,59254,2,17.5,1298.0,85.8,5.29
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2014,60000,1,22.7,1498.0,89.84,5.75
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2014,47674,1,19.1,1197.0,85.8,5.72
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2014,61517,1,16.95,1197.0,78.9,4.39
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2016,62946,1,15.1,2179.0,140.0,11.05
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2015,66823,2,22.54,1396.0,88.73,4.83
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2013,79494,1,33.54,998.0,67.04,2.96
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2012,107000,2,21.27,1396.0,88.76,4.5
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2011,55000,2,16.46,2993.0,258.0,19.5
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2017,24000,1,14.3,1598.0,103.52,8.75
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2016,20002,1,14.75,2967.0,245.0,67.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2016,54317,1,17.4,1497.0,117.3,8.4
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2016,10200,1,19.1,1197.0,82.0,4.99
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2016,24337,1,26.0,1498.0,98.6,8.18
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2012,79000,1,18.4,1198.0,86.8,2.9
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2015,40500,1,28.09,1248.0,88.5,7.1
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2016,23000,1,26.59,1248.0,74.0,7.05
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2015,63050,1,11.1,2354.0,158.8,17.5
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2008,78000,2,14.53,1794.0,138.1,3.41
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2012,66245,1,17.0,1497.0,118.0,5.68
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2007,74112,1,12.05,2179.0,120.0,4.1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2011,87670,1,13.4,1798.0,157.8,4.0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2015,10000,1,18.88,1995.0,184.0,30.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2007,62493,1,15.0,1586.0,104.68,1.8
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2015,44620,1,20.73,1373.0,91.1,6.93
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2012,66538,1,10.2,4367.0,308.0,70.0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2013,60000,1,12.99,2494.0,100.0,7.9
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2011,20842,1,0.0,1086.0,62.0,2.78
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2014,110000,1,13.01,2199.0,194.3,14.4
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2011,45000,2,11.74,1796.0,186.0,13.5
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2014,40000,2,26.6,998.0,58.16,3.15
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2012,49008,1,19.7,796.0,46.3,2.88
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2016,31000,1,24.7,796.0,47.3,2.15
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2013,8000,1,16.95,1498.0,97.7,3.75
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2019,171,1,24.7,796.0,47.3,3.6
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2018,2100,1,24.07,998.0,67.1,3.6
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2018,20667,1,18.9,1197.0,81.86,7.55
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2015,50000,1,24.2,1498.0,98.6,4.7
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2010,100030,2,18.8,1248.0,90.0,1.6
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2011,75372,1,16.52,1991.0,123.7,3.34
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2016,60475,1,18.0,1497.0,117.3,9.1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2019,18453,1,18.9,1197.0,81.86,6.17
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2008,96578,1,22.0,1582.0,126.2,2.5
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2016,31001,1,18.44,1198.0,75.0,3.0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2012,65900,1,22.32,1582.0,126.32,5.75
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2017,26246,1,15.29,1591.0,121.3,10.75
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2013,62700,2,20.51,998.0,67.04,2.85
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2008,90000,1,10.2,2354.0,180.0,6.5
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2016,36000,1,16.8,1497.0,118.0,9.45
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2016,46000,1,27.39,1248.0,74.0,6.75
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2017,73003,1,26.0,1498.0,98.6,7.75
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2014,46566,1,22.54,1396.0,88.76,4.4
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2015,41493,1,13.0,2987.0,265.0,42.0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2014,103788,1,19.01,1461.0,108.5,5.67
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2016,45000,1,19.6,1461.0,108.45,11.5
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2009,120000,1,18.9,998.0,67.1,1.69
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2009,97359,2,17.1,1493.0,110.0,1.8
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2016,62000,1,18.5,1197.0,85.8,3.2
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2019,18373,1,22.48,1995.0,187.74,45.86
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2016,60453,1,16.47,1198.0,74.0,5.1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2010,69009,2,15.6,1196.0,70.0,2.4
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2013,30000,1,18.88,1995.0,184.0,22.0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2012,70707,1,22.32,1582.0,126.32,4.28
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2015,64677,1,20.45,1461.0,83.8,5.67
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2018,3000,1,18.9,1197.0,81.86,6.2
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2013,49000,2,17.05,1995.0,184.0,14.49
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2010,71000,1,21.1,1248.0,73.9,3.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2010,52000,2,19.81,1086.0,68.05,2.25
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2016,35659,1,15.97,2993.0,258.0,43.78
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2019,5377,1,16.8,1497.0,116.3,11.45
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2014,65000,1,11.18,2696.0,184.0,10.5
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2015,92708,1,22.7,1498.0,89.84,7.48
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2010,48105,1,19.7,796.0,46.3,3.1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2011,46759,1,16.47,1198.0,74.0,2.55
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2013,62000,1,22.07,1199.0,73.9,3.5
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2012,35175,1,22.07,1199.0,73.9,2.59
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2013,70000,1,20.77,1248.0,88.8,5.45
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2017,30000,1,22.77,1498.0,98.59,6.0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2016,66618,1,11.36,2755.0,171.5,15.49
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2010,69300,2,10.8,2497.0,150.0,12.5
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2017,148000,1,23.4,1248.0,74.0,4.75
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2017,22000,1,18.88,999.0,123.24,7.85
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2013,75000,1,16.8,1493.0,110.0,6.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2016,43706,1,17.57,1193.0,88.7,4.0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2011,42000,1,14.4,2967.0,241.4,28.75
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2012,65000,1,22.3,1248.0,74.0,2.5
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2015,76128,1,26.59,1248.0,74.0,5.5
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2010,39852,1,16.0,1368.0,90.0,1.59
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2017,18673,1,18.6,1197.0,81.83,6.22
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2016,11583,1,21.1,814.0,55.2,2.75
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2017,50000,1,17.9,2143.0,136.0,25.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2014,77000,1,23.1,998.0,67.04,2.8
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2014,54890,2,17.8,1199.0,76.8,2.45
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2016,21000,1,19.0,1199.0,88.7,6.35
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2009,58557,3,16.07,1995.0,181.0,8.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2014,70000,1,19.01,1461.0,108.45,8.25
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2017,16000,1,17.01,1499.0,110.4,5.95
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2018,8899,1,13.68,2393.0,147.8,19.92
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2016,83629,1,25.44,936.0,56.3,3.15
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2014,35059,1,17.21,1798.0,189.0,5.75
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2018,30552,1,10.91,3198.0,197.2,32.44
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2016,44875,2,22.32,1582.0,126.32,8.01
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2017,25095,1,18.16,1196.0,86.8,6.48
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2007,59000,1,16.1,796.0,37.0,0.75
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2014,36000,1,26.0,1498.0,98.6,5.0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2012,37000,1,16.0,2179.0,140.0,7.75
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2010,90000,1,20.0,1399.0,68.0,2.6
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2018,17000,1,17.0,1497.0,121.36,9.2
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2015,42575,1,18.6,1197.0,81.83,5.05
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2012,131000,1,12.99,2494.0,100.0,9.6
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2013,74000,1,20.46,1461.0,83.8,5.5
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2013,47234,1,12.99,2494.0,100.6,9.35
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2009,231673,1,17.0,1497.0,118.0,2.6
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2016,10000,1,24.07,998.0,67.1,3.5
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2016,49389,1,19.49,1198.0,67.04,4.26
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2016,12000,2,23.1,998.0,67.04,4.25
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2010,65000,2,11.7,1796.0,178.0,11.75
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2013,177000,1,23.5,1498.0,88.7,3.5
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2015,89000,1,17.01,1591.0,121.3,7.5
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2009,72000,3,15.0,1396.0,100.0,3.25
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2012,49000,1,17.5,1298.0,85.8,4.9
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2014,51355,1,14.84,2143.0,170.0,27.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2017,13460,1,18.6,1197.0,81.86,8.91
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2014,35642,1,17.01,1591.0,121.4,6.69
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2014,52895,1,17.3,1998.0,163.7,6.02
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2010,93000,1,14.28,1798.0,138.03,4.5
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2011,70000,1,19.0,998.0,66.1,2.0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2012,32048,1,23.08,1461.0,63.1,2.4
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2013,4700,1,25.4,624.0,37.48,1.2
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2014,71800,1,23.4,1248.0,74.0,2.9
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2016,45000,1,17.32,1968.0,184.0,27.0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2016,15388,1,25.8,1498.0,98.6,7.5
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2004,98798,1,14.7,1599.0,104.0,1.5
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2016,43000,1,14.16,1968.0,174.3,39.5
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2012,85112,1,23.2,1248.0,73.94,3.39
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2018,37804,1,15.4,2179.0,120.0,12.4
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2014,45000,1,28.09,1248.0,88.5,6.85
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2011,116000,2,21.43,1364.0,138.0,5.75
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2015,100073,2,25.0,1396.0,69.0,2.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2006,165000,1,16.1,796.0,37.0,0.9
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,22000,1,16.47,1198.0,74.0,3.8
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2017,9500,1,14.62,1999.0,149.92,16.35
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2012,152000,1,11.5,2982.0,169.0,16.5
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2019,17705,1,21.4,1197.0,83.1,8.7
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2016,12000,1,21.4,1197.0,83.1,6.1
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2013,51000,1,23.8,1998.0,112.0,21.94
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2009,42000,2,13.0,2987.0,210.0,22.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2015,51000,1,20.92,998.0,67.1,2.65
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2017,42527,1,20.4,1197.0,81.8,5.27
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2014,45000,1,22.1,1248.0,74.0,2.48
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2011,70000,1,12.8,2494.0,102.0,6.0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2009,92000,1,11.5,2982.0,171.0,8.9
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2012,57156,2,18.88,1995.0,184.0,18.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2016,53211,1,16.8,1395.0,138.02,11.64
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2019,80000,1,11.5,2982.0,171.0,8.99
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2009,74000,1,15.5,1896.0,105.0,5.25
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2011,37000,1,23.0,1396.0,90.0,2.95
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2013,64000,2,21.02,1248.0,88.76,2.65
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2013,57197,1,15.04,1598.0,103.6,4.0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2016,55000,1,17.6,1582.0,126.2,12.5
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2014,33000,1,21.1,1197.0,85.8,3.25
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2008,70000,1,13.1,1997.0,141.1,4.0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2012,75000,2,15.1,2179.0,140.0,6.25
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2016,58095,1,21.66,1498.0,108.62,5.8
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,7445,1,17.57,1193.0,88.7,5.0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2016,17652,1,12.9,2993.0,270.88,58.73
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2018,28321,1,14.28,1798.0,138.03,17.49
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2011,69000,2,19.0,998.0,66.1,1.95
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2007,80000,1,11.1,2354.0,142.0,3.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2014,42365,1,17.0,1197.0,80.0,5.5
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2013,123000,1,12.55,2982.0,168.5,16.5
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2011,40000,2,11.74,1796.0,186.0,14.5
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2016,30112,1,27.39,1248.0,74.0,7.79
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2017,43775,1,20.77,1248.0,88.76,8.27
